Order_ID,Order_Date,Customer_ID,Customer_Segment,Region,City,Sales_Channel,Product_ID,Product_Name,Category,Quantity,Unit_Price,Discount_Percent,Gross_Sales,Discount_Amount,Shipping_Cost,Payment_Fee,Cost_of_Goods,Return_Flag,Return_Quantity,Return_Amount,Net_Revenue,Profit,Profit_Margin,Payment_Method,Order_Status
ORD00122,2024-06-25,C0349,Consumer,South,Chennai,Marketplace,P016,Desk Lamp,Home & Kitchen,1,1353.84,20.0,1353.84,270.77,238.38,29.46,750,False,0,0.0,1083.07,65.23,6.02,Debit Card,Delivered
ORD00123,2024-08-16,C0497,Consumer,South,Bengaluru,Website,P010,Travel Bag,Accessories,1,2600.53,0.0,2600.53,0.0,155.74,61.8,1450,False,0,0.0,2600.53,932.99,35.88,UPI,Delivered
ORD00124,2024-04-07,C0265,Home Office,West,Surat,Mobile App,P004,Laptop Stand,Electronics,1,1472.96,0.0,1472.96,0.0,213.64,37.55,850,False,0,0.0,1472.96,371.77,25.24,UPI,Delivered
ORD00125,2024-05-28,C0115,Corporate,West,Surat,Marketplace,P009,Office Backpack,Accessories,1,1812.39,10.0,1812.39,181.24,206.84,33.54,1000,False,0,0.0,1631.15,390.77,23.96,UPI,Delivered
ORD00126,2024-07-28,C0447,Home Office,East,Ranchi,Website,P020,Study Table Organizer,Stationery,2,1040.62,15.0,2081.24,312.19,211.66,53.32,900,False,0,0.0,1769.05,604.07,34.15,UPI,Delivered
ORD00127,2025-11-23,C0556,Consumer,North,Jaipur,Marketplace,P011,Leather Wallet,Accessories,1,1097.5,15.0,1097.5,164.62,239.48,16.55,550,False,0,0.0,932.88,126.85,13.6,Debit Card,Delivered
ORD00128,2024-03-10,C0112,Consumer,West,Ahmedabad,Mobile App,P006,Running Shoes,Sports,1,3422.46,10.0,3422.46,342.25,87.52,101.38,2100,False,0,0.0,3080.21,791.31,25.69,Debit Card,Delivered
ORD00129,2024-04-17,C0445,Corporate,West,Surat,Marketplace,P014,Air Fryer,Home & Kitchen,3,5669.35,15.0,17008.05,2551.21,140.24,318.29,10500,False,0,0.0,14456.84,3498.31,24.2,Net Banking,Delivered
ORD00130,2025-08-24,C0166,Corporate,North,Jaipur,Marketplace,P009,Office Backpack,Accessories,2,1777.18,20.0,3554.36,710.87,105.48,56.86,2000,False,0,0.0,2843.49,681.15,23.95,Credit Card,Delivered
ORD00131,2024-09-05,C0526,Consumer,East,Patna,Website,P007,Yoga Mat,Sports,1,1153.02,5.0,1153.02,57.65,126.77,31.24,650,False,0,0.0,1095.37,287.36,26.23,UPI,Delivered
ORD00132,2024-07-05,C0190,Consumer,West,Pune,Website,P006,Running Shoes,Sports,3,3445.8,5.0,10337.4,516.87,182.26,231.46,6300,False,0,0.0,9820.53,3106.81,31.64,Net Banking,Delivered
ORD00133,2025-03-28,C0350,Corporate,North,Jaipur,Website,P011,Leather Wallet,Accessories,1,1134.62,0.0,1134.62,0.0,84.29,36.47,550,False,0,0.0,1134.62,463.86,40.88,Credit Card,Delivered
ORD00134,2024-05-29,C0515,Consumer,East,Ranchi,Mobile App,P006,Running Shoes,Sports,1,3267.11,0.0,3267.11,0.0,43.48,92.24,2100,False,0,0.0,3267.11,1031.39,31.57,UPI,Delivered
ORD00135,2025-06-06,C0597,Corporate,East,Kolkata,Website,P015,Electric Kettle,Home & Kitchen,2,1727.39,5.0,3454.78,172.74,158.91,49.64,2100,True,1,1641.02,1641.02,-667.53,-40.68,Debit Card,Returned
ORD00136,2024-03-12,C0263,Consumer,West,Ahmedabad,Mobile App,P009,Office Backpack,Accessories,1,1906.76,5.0,1906.76,95.34,198.02,29.03,1000,False,0,0.0,1811.42,584.37,32.26,Credit Card,Delivered
ORD00137,2024-08-15,C0431,Consumer,North,Lucknow,Website,P001,Wireless Headphones,Electronics,1,1913.96,0.0,1913.96,0.0,126.37,37.92,1050,False,0,0.0,1913.96,699.67,36.56,Net Banking,Delivered
ORD00138,2025-01-22,C0050,Consumer,North,Chandigarh,Mobile App,P008,Fitness Band,Sports,1,2029.25,10.0,2029.25,202.92,126.35,43.01,1200,False,0,0.0,1826.33,456.97,25.02,Credit Card,Delivered
ORD00139,2024-10-28,C0423,Consumer,East,Patna,Website,P010,Travel Bag,Accessories,2,2799.33,10.0,5598.66,559.87,108.11,143.76,2900,False,0,0.0,5038.79,1886.92,37.45,Credit Card,Delivered
ORD00140,2024-11-11,C0030,Consumer,North,Chandigarh,Mobile App,P007,Yoga Mat,Sports,1,1169.53,15.0,1169.53,175.43,109.71,24.16,650,True,1,994.1,0.0,-783.87,0.0,UPI,Returned
ORD00141,2025-11-18,C0039,Corporate,South,Bengaluru,Mobile App,P001,Wireless Headphones,Electronics,1,1920.17,0.0,1920.17,0.0,190.09,40.07,1050,False,0,0.0,1920.17,640.01,33.33,Debit Card,Delivered
ORD00142,2025-12-29,C0096,Consumer,South,Kochi,Mobile App,P010,Travel Bag,Accessories,4,2730.39,5.0,10921.56,546.08,144.78,221.67,5800,False,0,0.0,10375.48,4209.03,40.57,Debit Card,Delivered
ORD00143,2024-07-24,C0043,Consumer,West,Ahmedabad,Website,P010,Travel Bag,Accessories,1,2431.51,0.0,2431.51,0.0,77.15,84.49,1450,False,0,0.0,2431.51,819.87,33.72,Credit Card,Delivered
ORD00144,2025-09-02,C0532,Home Office,North,Delhi,Website,P007,Yoga Mat,Sports,4,1248.67,5.0,4994.68,249.73,193.35,129.93,2600,False,0,0.0,4744.95,1821.67,38.39,UPI,Delivered
ORD00145,2024-02-21,C0111,Consumer,South,Chennai,Website,P002,Smart Watch,Electronics,2,3063.68,10.0,6127.36,612.74,48.73,137.66,3800,False,0,0.0,5514.62,1528.23,27.71,UPI,Delivered
ORD00146,2024-08-07,C0577,Consumer,East,Ranchi,Mobile App,P002,Smart Watch,Electronics,1,3303.48,10.0,3303.48,330.35,123.15,89.57,1900,False,0,0.0,2973.13,860.41,28.94,Credit Card,Delivered
ORD00147,2024-08-02,C0429,Consumer,West,Surat,Mobile App,P005,Mechanical Keyboard,Electronics,2,2774.03,0.0,5548.06,0.0,210.88,187.58,3300,False,0,0.0,5548.06,1849.6,33.34,COD,Delivered
ORD00148,2025-10-11,C0441,Consumer,South,Bengaluru,Website,P016,Desk Lamp,Home & Kitchen,1,1314.09,0.0,1314.09,0.0,151.29,37.54,750,False,0,0.0,1314.09,375.26,28.56,UPI,Delivered
ORD00149,2025-02-16,C0528,Consumer,North,Lucknow,Mobile App,P003,Bluetooth Speaker,Electronics,2,2092.71,5.0,4185.42,209.27,247.43,85.54,2600,False,0,0.0,3976.15,1043.18,26.24,Credit Card,Delivered
ORD00150,2024-01-19,C0101,Consumer,North,Jaipur,Marketplace,P008,Fitness Band,Sports,2,2079.79,10.0,4159.58,415.96,51.46,101.04,2400,False,0,0.0,3743.62,1191.12,31.82,Credit Card,Delivered
ORD00151,2024-12-29,C0378,Consumer,North,Lucknow,Mobile App,P018,Premium Pen Set,Stationery,1,896.88,10.0,896.88,89.69,213.22,24.83,400,False,0,0.0,807.19,169.14,20.95,Net Banking,Delivered
ORD00152,2024-05-02,C0387,Consumer,West,Surat,Website,P010,Travel Bag,Accessories,2,2622.17,15.0,5244.34,786.65,82.39,89.88,2900,False,0,0.0,4457.69,1385.42,31.08,COD,Delivered
ORD00153,2024-08-13,C0425,Consumer,East,Kolkata,Mobile App,P007,Yoga Mat,Sports,2,1293.99,15.0,2587.98,388.2,69.94,49.81,1300,False,0,0.0,2199.78,780.03,35.46,UPI,Delivered
ORD00154,2025-03-16,C0092,Corporate,South,Hyderabad,Mobile App,P016,Desk Lamp,Home & Kitchen,2,1299.42,5.0,2598.84,129.94,163.42,42.58,1500,False,0,0.0,2468.9,762.9,30.9,Debit Card,Delivered
ORD00155,2024-04-20,C0439,Corporate,South,Hyderabad,Website,P019,Planner,Stationery,2,740.4,10.0,1480.8,148.08,208.87,43.08,640,False,0,0.0,1332.72,440.77,33.07,Debit Card,Delivered
ORD00156,2025-04-27,C0168,Consumer,North,Delhi,Mobile App,P004,Laptop Stand,Electronics,2,1540.61,5.0,3081.22,154.06,115.14,78.67,1700,False,0,0.0,2927.16,1033.35,35.3,UPI,Delivered
ORD00157,2025-04-10,C0088,Corporate,South,Kochi,Website,P004,Laptop Stand,Electronics,2,1480.58,5.0,2961.16,148.06,100.52,42.56,1700,False,0,0.0,2813.1,970.02,34.48,UPI,Delivered
ORD00158,2024-03-15,C0168,Consumer,West,Mumbai,Mobile App,P007,Yoga Mat,Sports,4,1247.97,10.0,4991.88,499.19,77.96,91.54,2600,False,0,0.0,4492.69,1723.19,38.36,UPI,Delivered
ORD00159,2024-02-14,C0021,Consumer,North,Chandigarh,Marketplace,P003,Bluetooth Speaker,Electronics,1,2352.33,5.0,2352.33,117.62,226.1,54.01,1300,False,0,0.0,2234.71,654.6,29.29,Debit Card,Delivered
ORD00160,2025-06-08,C0330,Consumer,West,Mumbai,Marketplace,P018,Premium Pen Set,Stationery,1,943.74,10.0,943.74,94.37,118.53,27.8,400,False,0,0.0,849.37,303.04,35.68,UPI,Delivered
ORD00161,2024-07-01,C0209,Consumer,West,Mumbai,Mobile App,P001,Wireless Headphones,Electronics,4,1881.62,5.0,7526.48,376.32,197.77,235.53,4200,False,0,0.0,7150.16,2516.86,35.2,UPI,Cancelled
ORD00162,2025-06-02,C0542,Consumer,West,Mumbai,Marketplace,P018,Premium Pen Set,Stationery,1,875.26,15.0,875.26,131.29,88.57,14.78,400,False,0,0.0,743.97,240.62,32.34,UPI,Delivered
ORD00163,2024-07-07,C0078,Consumer,North,Chandigarh,Website,P002,Smart Watch,Electronics,1,3435.25,0.0,3435.25,0.0,80.85,107.9,1900,False,0,0.0,3435.25,1346.5,39.2,Debit Card,Delivered
ORD00164,2024-06-13,C0383,Corporate,North,Chandigarh,Marketplace,P017,Notebook Set,Stationery,4,585.58,5.0,2342.32,117.12,185.99,61.4,1040,False,0,0.0,2225.2,937.81,42.14,UPI,Cancelled
ORD00165,2025-12-01,C0256,Consumer,West,Mumbai,Website,P010,Travel Bag,Accessories,2,2753.58,5.0,5507.16,275.36,126.25,164.03,2900,False,0,0.0,5231.8,2041.52,39.02,Net Banking,Delivered
ORD00166,2024-09-29,C0442,Home Office,West,Surat,Mobile App,P013,Coffee Maker,Home & Kitchen,3,4478.88,10.0,13436.64,1343.66,75.24,210.51,7650,True,2,8061.98,4031.0,-3904.75,-96.87,Debit Card,Returned
ORD00167,2024-04-06,C0513,Home Office,West,Surat,Website,P015,Electric Kettle,Home & Kitchen,2,1783.92,5.0,3567.84,178.39,220.9,109.55,2100,True,2,3389.45,0.0,-2430.45,0.0,Credit Card,Returned
ORD00168,2025-12-08,C0071,Corporate,North,Jaipur,Mobile App,P016,Desk Lamp,Home & Kitchen,5,1510.18,0.0,7550.9,0.0,152.89,141.19,3750,False,0,0.0,7550.9,3506.82,46.44,UPI,Delivered
ORD00169,2025-07-27,C0286,Consumer,North,Lucknow,Marketplace,P013,Coffee Maker,Home & Kitchen,1,4083.26,15.0,4083.26,612.49,48.98,112.08,2550,False,0,0.0,3470.77,759.71,21.89,UPI,Delivered
ORD00170,2025-06-11,C0492,Corporate,North,Jaipur,Website,P014,Air Fryer,Home & Kitchen,2,5749.38,10.0,11498.76,1149.88,80.8,247.79,7000,False,0,0.0,10348.88,3020.29,29.18,Debit Card,Delivered
ORD00171,2024-05-08,C0438,Corporate,West,Pune,Website,P002,Smart Watch,Electronics,3,3201.89,5.0,9605.67,480.28,170.25,224.07,5700,False,0,0.0,9125.39,3031.07,33.22,Debit Card,Delivered
ORD00172,2025-02-16,C0546,Consumer,North,Delhi,Marketplace,P005,Mechanical Keyboard,Electronics,1,2635.26,5.0,2635.26,131.76,102.98,69.74,1650,False,0,0.0,2503.5,680.78,27.19,Debit Card,Delivered
ORD00173,2025-10-28,C0284,Consumer,West,Pune,Mobile App,P016,Desk Lamp,Home & Kitchen,1,1374.64,0.0,1374.64,0.0,102.58,23.09,750,False,0,0.0,1374.64,498.97,36.3,UPI,Delivered
ORD00174,2024-11-13,C0337,Home Office,West,Pune,Marketplace,P012,Sunglasses,Accessories,2,1660.91,20.0,3321.82,664.36,50.42,53.52,1700,False,0,0.0,2657.46,853.52,32.12,UPI,Delivered
ORD00175,2025-06-21,C0154,Consumer,West,Surat,Mobile App,P005,Mechanical Keyboard,Electronics,3,2855.2,10.0,8565.6,856.56,217.46,176.55,4950,True,2,5139.36,2569.68,-2774.33,-107.96,UPI,Returned
ORD00176,2024-05-23,C0442,Home Office,North,Lucknow,Website,P006,Running Shoes,Sports,1,3756.0,5.0,3756.0,187.8,228.57,90.99,2100,False,0,0.0,3568.2,1148.64,32.19,UPI,Delivered
ORD00177,2024-10-08,C0578,Home Office,West,Ahmedabad,Website,P001,Wireless Headphones,Electronics,3,1750.42,5.0,5251.26,262.56,122.66,122.07,3150,False,0,0.0,4988.7,1593.97,31.95,UPI,Delivered
ORD00178,2025-09-10,C0357,Consumer,South,Hyderabad,Mobile App,P012,Sunglasses,Accessories,1,1661.12,5.0,1661.12,83.06,186.2,29.76,850,False,0,0.0,1578.06,512.1,32.45,Credit Card,Delivered
ORD00179,2025-10-18,C0516,Consumer,West,Pune,Website,P014,Air Fryer,Home & Kitchen,2,5462.55,10.0,10925.1,1092.51,94.07,299.78,7000,False,0,0.0,9832.59,2438.74,24.8,Credit Card,Delivered
ORD00180,2025-10-22,C0236,Corporate,West,Ahmedabad,Marketplace,P005,Mechanical Keyboard,Electronics,1,2656.46,10.0,2656.46,265.65,139.83,73.3,1650,False,0,0.0,2390.81,527.68,22.07,Credit Card,Delivered
ORD00181,2024-10-24,C0283,Consumer,West,Mumbai,Mobile App,P004,Laptop Stand,Electronics,2,1518.63,5.0,3037.26,151.86,106.26,49.43,1700,False,0,0.0,2885.4,1029.71,35.69,UPI,Delivered
ORD00182,2024-05-18,C0194,Corporate,East,Ranchi,Mobile App,P020,Study Table Organizer,Stationery,1,1007.57,0.0,1007.57,0.0,106.65,19.55,450,False,0,0.0,1007.57,431.37,42.81,UPI,Delivered
ORD00183,2024-04-17,C0594,Consumer,North,Jaipur,Mobile App,P017,Notebook Set,Stationery,3,639.25,10.0,1917.75,191.78,103.2,32.24,780,False,0,0.0,1725.97,810.53,46.96,Credit Card,Delivered
ORD00184,2024-01-26,C0421,Corporate,East,Kolkata,Mobile App,P003,Bluetooth Speaker,Electronics,1,2201.89,10.0,2201.89,220.19,170.45,34.51,1300,False,0,0.0,1981.7,476.74,24.06,UPI,Delivered
ORD00185,2024-12-30,C0368,Home Office,South,Hyderabad,Marketplace,P019,Planner,Stationery,1,800.22,10.0,800.22,80.02,125.08,14.25,320,False,0,0.0,720.2,260.87,36.22,Debit Card,Delivered
ORD00186,2025-05-24,C0063,Corporate,South,Chennai,Mobile App,P006,Running Shoes,Sports,1,3715.23,10.0,3715.23,371.52,179.6,78.2,2100,False,0,0.0,3343.71,985.91,29.49,Credit Card,Delivered
ORD00187,2025-07-14,C0472,Home Office,West,Pune,Website,P005,Mechanical Keyboard,Electronics,4,2613.28,5.0,10453.12,522.66,54.44,258.14,6600,False,0,0.0,9930.46,3017.88,30.39,Net Banking,Delivered
ORD00189,2025-06-05,C0358,Consumer,North,Chandigarh,Website,P003,Bluetooth Speaker,Electronics,3,2033.54,0.0,6100.62,0.0,200.0,200.5,3900,False,0,0.0,6100.62,1800.12,29.51,Credit Card,Delivered
ORD00190,2024-09-22,C0095,Corporate,East,Kolkata,Marketplace,P004,Laptop Stand,Electronics,1,1417.08,10.0,1417.08,141.71,94.35,27.2,850,True,1,1275.37,0.0,-971.55,0.0,UPI,Returned
ORD00191,2025-01-02,C0198,Home Office,West,Mumbai,Website,P016,Desk Lamp,Home & Kitchen,1,1510.97,5.0,1510.97,75.55,152.0,33.18,750,False,0,0.0,1435.42,500.24,34.85,COD,Delivered
ORD00192,2024-07-22,C0196,Consumer,South,Bengaluru,Website,P013,Coffee Maker,Home & Kitchen,1,4251.4,10.0,4251.4,425.14,90.04,74.56,2550,False,0,0.0,3826.26,1111.66,29.05,UPI,Delivered
ORD00193,2024-04-12,C0146,Consumer,East,Ranchi,Mobile App,P011,Leather Wallet,Accessories,5,1182.15,5.0,5910.75,295.54,113.09,184.8,2750,False,0,0.0,5615.21,2567.32,45.72,Credit Card,Delivered
ORD00194,2024-08-22,C0150,Consumer,West,Surat,Mobile App,P017,Notebook Set,Stationery,3,613.54,5.0,1840.62,92.03,40.57,55.95,780,False,0,0.0,1748.59,872.07,49.87,Credit Card,Delivered
ORD00195,2025-05-12,C0486,Home Office,East,Patna,Website,P018,Premium Pen Set,Stationery,4,864.57,0.0,3458.28,0.0,190.23,70.63,1600,False,0,0.0,3458.28,1597.42,46.19,Debit Card,Delivered
ORD00196,2025-12-17,C0277,Corporate,North,Jaipur,Marketplace,P007,Yoga Mat,Sports,1,1164.06,15.0,1164.06,174.61,42.06,22.94,650,False,0,0.0,989.45,274.45,27.74,Debit Card,Delivered
ORD00197,2025-01-01,C0107,Consumer,South,Hyderabad,Marketplace,P004,Laptop Stand,Electronics,4,1519.04,10.0,6076.16,607.62,172.66,138.76,3400,True,3,4101.41,1367.13,-2344.29,-171.48,Credit Card,Returned
ORD00198,2024-03-06,C0070,Home Office,West,Surat,Mobile App,P005,Mechanical Keyboard,Electronics,2,2593.36,10.0,5186.72,518.67,95.77,145.34,3300,False,0,0.0,4668.05,1126.94,24.14,Net Banking,Delivered
ORD00199,2025-04-22,C0479,Home Office,West,Ahmedabad,Website,P011,Leather Wallet,Accessories,2,1067.57,0.0,2135.14,0.0,133.42,70.43,1100,False,0,0.0,2135.14,831.29,38.93,Credit Card,Delivered
ORD00200,2025-07-18,C0224,Consumer,South,Hyderabad,Mobile App,P016,Desk Lamp,Home & Kitchen,2,1432.77,0.0,2865.54,0.0,176.54,99.29,1500,False,0,0.0,2865.54,1089.71,38.03,Credit Card,Delivered
ORD00201,2024-02-20,C0210,Consumer,West,Mumbai,Mobile App,P011,Leather Wallet,Accessories,2,1074.53,10.0,2149.06,214.91,190.22,39.38,1100,False,0,0.0,1934.15,604.55,31.26,UPI,Delivered
ORD00202,2024-09-13,C0421,Corporate,West,Ahmedabad,Marketplace,P013,Coffee Maker,Home & Kitchen,3,4415.38,0.0,13246.14,0.0,217.18,314.74,7650,False,0,0.0,13246.14,5064.22,38.23,Credit Card,Delivered
ORD00203,2025-10-27,C0394,Corporate,North,Chandigarh,Marketplace,P004,Laptop Stand,Electronics,3,1442.5,15.0,4327.5,649.12,184.26,120.88,2550,False,0,0.0,3678.38,823.24,22.38,UPI,Delivered
ORD00204,2025-06-20,C0073,Consumer,East,Kolkata,Website,P013,Coffee Maker,Home & Kitchen,1,4507.76,5.0,4507.76,225.39,74.97,125.24,2550,False,0,0.0,4282.37,1532.16,35.78,UPI,Delivered
ORD00205,2025-03-24,C0536,Home Office,West,Ahmedabad,Marketplace,P013,Coffee Maker,Home & Kitchen,1,4060.39,10.0,4060.39,406.04,158.56,73.26,2550,False,0,0.0,3654.35,872.53,23.88,UPI,Delivered
ORD00206,2024-06-24,C0591,Consumer,West,Ahmedabad,Website,P011,Leather Wallet,Accessories,3,1091.62,10.0,3274.86,327.49,154.45,49.33,1650,False,0,0.0,2947.37,1093.59,37.1,UPI,Delivered
ORD00207,2025-06-17,C0066,Consumer,South,Kochi,Website,P013,Coffee Maker,Home & Kitchen,1,4325.45,10.0,4325.45,432.54,62.48,119.18,2550,False,0,0.0,3892.91,1161.25,29.83,Credit Card,Delivered
ORD00208,2025-01-25,C0270,Consumer,North,Lucknow,Mobile App,P003,Bluetooth Speaker,Electronics,1,2277.81,10.0,2277.81,227.78,45.91,46.14,1300,False,0,0.0,2050.03,657.98,32.1,UPI,Delivered
ORD00209,2025-12-20,C0075,Corporate,South,Hyderabad,Marketplace,P003,Bluetooth Speaker,Electronics,3,2201.01,5.0,6603.03,330.15,245.26,215.08,3900,False,0,0.0,6272.88,1912.54,30.49,UPI,Delivered
ORD00210,2024-07-22,C0029,Consumer,South,Bengaluru,Website,P006,Running Shoes,Sports,1,3660.44,5.0,3660.44,183.02,141.46,56.56,2100,False,0,0.0,3477.42,1179.4,33.92,COD,Delivered
ORD00211,2024-06-10,C0286,Consumer,West,Pune,Mobile App,P008,Fitness Band,Sports,1,1963.44,15.0,1963.44,294.52,89.66,32.09,1200,False,0,0.0,1668.92,347.17,20.8,UPI,Delivered
ORD00213,2024-09-25,C0412,Home Office,South,Hyderabad,Website,P003,Bluetooth Speaker,Electronics,2,2277.19,0.0,4554.38,0.0,85.72,91.12,2600,False,0,0.0,4554.38,1777.54,39.03,Credit Card,Delivered
ORD00214,2025-10-13,C0099,Consumer,South,Hyderabad,Website,P012,Sunglasses,Accessories,1,1504.06,0.0,1504.06,0.0,219.58,33.35,850,False,0,0.0,1504.06,401.13,26.67,Debit Card,Delivered
ORD00215,2024-11-24,C0372,Consumer,East,Patna,Website,P015,Electric Kettle,Home & Kitchen,1,1774.4,0.0,1774.4,0.0,224.67,60.88,1050,False,0,0.0,1774.4,438.85,24.73,UPI,Delivered
ORD00216,2024-06-14,C0543,Consumer,South,Chennai,Marketplace,P004,Laptop Stand,Electronics,2,1565.24,20.0,3130.48,626.1,230.63,41.94,1700,False,0,0.0,2504.38,531.81,21.24,Net Banking,Delivered
ORD00217,2024-09-04,C0302,Consumer,South,Chennai,Website,P004,Laptop Stand,Electronics,1,1577.44,5.0,1577.44,78.87,136.51,37.43,850,True,1,1498.57,0.0,-1023.94,0.0,Debit Card,Returned
ORD00218,2025-01-20,C0026,Corporate,North,Delhi,Marketplace,P004,Laptop Stand,Electronics,5,1529.35,5.0,7646.75,382.34,194.36,234.85,4250,False,0,0.0,7264.41,2585.2,35.59,Debit Card,Delivered
ORD00219,2024-11-27,C0551,Consumer,East,Ranchi,Website,P003,Bluetooth Speaker,Electronics,1,2159.56,0.0,2159.56,0.0,100.72,51.88,1300,False,0,0.0,2159.56,706.96,32.74,Credit Card,Delivered
ORD00220,2024-03-19,C0433,Consumer,West,Mumbai,Marketplace,P006,Running Shoes,Sports,2,3664.61,10.0,7329.22,732.92,62.43,130.45,4200,False,0,0.0,6596.3,2203.42,33.4,UPI,Delivered
ORD00221,2024-08-09,C0383,Corporate,West,Ahmedabad,Website,P007,Yoga Mat,Sports,1,1231.49,5.0,1231.49,61.57,100.08,34.46,650,False,0,0.0,1169.92,385.38,32.94,COD,Delivered
ORD00222,2024-08-24,C0026,Corporate,South,Chennai,Marketplace,P003,Bluetooth Speaker,Electronics,1,2183.66,15.0,2183.66,327.55,150.89,35.34,1300,False,0,0.0,1856.11,369.88,19.93,Credit Card,Delivered
ORD00223,2025-03-08,C0496,Consumer,South,Chennai,Website,P006,Running Shoes,Sports,1,3669.02,5.0,3669.02,183.45,62.76,113.35,2100,False,0,0.0,3485.57,1209.46,34.7,UPI,Delivered
ORD00224,2024-04-27,C0483,Consumer,West,Surat,Mobile App,P001,Wireless Headphones,Electronics,6,1773.33,0.0,10639.98,0.0,69.86,170.84,6300,False,0,0.0,10639.98,4099.28,38.53,UPI,Delivered
ORD00225,2024-08-13,C0518,Corporate,North,Lucknow,Marketplace,P020,Study Table Organizer,Stationery,3,1022.85,20.0,3068.55,613.71,185.3,44.47,1350,False,0,0.0,2454.84,875.07,35.65,Net Banking,Delivered
ORD00226,2025-10-29,C0380,Consumer,West,Mumbai,Marketplace,P007,Yoga Mat,Sports,1,1133.46,10.0,1133.46,113.35,71.8,31.59,650,False,0,0.0,1020.11,266.72,26.15,UPI,Delivered
ORD00227,2025-04-20,C0511,Consumer,South,Chennai,Marketplace,P002,Smart Watch,Electronics,1,3414.93,10.0,3414.93,341.49,195.51,92.63,1900,False,0,0.0,3073.44,885.3,28.8,UPI,Delivered
ORD00228,2025-08-12,C0403,Consumer,East,Patna,Website,P007,Yoga Mat,Sports,4,1169.46,15.0,4677.84,701.68,180.88,112.48,2600,False,0,0.0,3976.16,1082.8,27.23,Net Banking,Cancelled
ORD00229,2025-12-12,C0444,Consumer,South,Chennai,Website,P016,Desk Lamp,Home & Kitchen,4,1359.62,10.0,5438.48,543.85,113.54,81.57,3000,False,0,0.0,4894.63,1699.52,34.72,UPI,Delivered
ORD00230,2024-01-08,C0235,Consumer,South,Chennai,Website,P003,Bluetooth Speaker,Electronics,2,2053.7,10.0,4107.4,410.74,115.6,61.12,2600,False,0,0.0,3696.66,919.94,24.89,Credit Card,Delivered
ORD00231,2024-08-20,C0195,Consumer,South,Chennai,Website,P002,Smart Watch,Electronics,2,3288.07,10.0,6576.14,657.61,213.3,191.55,3800,False,0,0.0,5918.53,1713.68,28.95,Debit Card,Delivered
ORD00232,2024-07-10,C0103,Consumer,North,Chandigarh,Website,P005,Mechanical Keyboard,Electronics,3,2691.1,5.0,8073.3,403.66,145.74,124.26,4950,False,0,0.0,7669.64,2449.64,31.94,Credit Card,Delivered
ORD00233,2024-09-26,C0333,Consumer,South,Bengaluru,Marketplace,P002,Smart Watch,Electronics,1,3233.26,10.0,3233.26,323.33,197.53,84.0,1900,False,0,0.0,2909.93,728.4,25.03,UPI,Delivered
ORD00234,2024-05-15,C0407,Consumer,East,Kolkata,Mobile App,P007,Yoga Mat,Sports,1,1128.12,15.0,1128.12,169.22,202.73,28.48,650,False,0,0.0,958.9,77.69,8.1,UPI,Delivered
ORD00235,2024-04-25,C0163,Corporate,West,Surat,Mobile App,P019,Planner,Stationery,1,756.32,0.0,756.32,0.0,151.2,15.41,320,True,1,756.32,0.0,-486.61,0.0,Debit Card,Returned
ORD00236,2025-11-21,C0334,Consumer,North,Jaipur,Marketplace,P009,Office Backpack,Accessories,1,1756.02,15.0,1756.02,263.4,239.25,30.39,1000,False,0,0.0,1492.62,222.98,14.94,UPI,Delivered
ORD00237,2025-03-18,C0315,Corporate,East,Patna,Mobile App,P013,Coffee Maker,Home & Kitchen,2,4188.24,0.0,8376.48,0.0,80.92,207.96,5100,False,0,0.0,8376.48,2987.6,35.67,Credit Card,Delivered
ORD00238,2025-11-19,C0396,Home Office,West,Ahmedabad,Website,P006,Running Shoes,Sports,2,3380.59,0.0,6761.18,0.0,113.26,226.25,4200,False,0,0.0,6761.18,2221.67,32.86,Net Banking,Delivered
ORD00239,2025-11-01,C0128,Home Office,South,Hyderabad,Mobile App,P006,Running Shoes,Sports,4,3724.91,0.0,14899.64,0.0,55.84,298.1,8400,False,0,0.0,14899.64,6145.7,41.25,Net Banking,Delivered
ORD00240,2024-11-19,C0326,Corporate,South,Bengaluru,Website,P020,Study Table Organizer,Stationery,1,924.14,5.0,924.14,46.21,40.34,18.14,450,False,0,0.0,877.93,369.45,42.08,Credit Card,Delivered
ORD00241,2025-05-28,C0503,Consumer,South,Kochi,Website,P002,Smart Watch,Electronics,4,3411.25,5.0,13645.0,682.25,131.91,282.51,7600,False,0,0.0,12962.75,4948.33,38.17,UPI,Delivered
ORD00242,2025-01-11,C0384,Home Office,West,Ahmedabad,Website,P010,Travel Bag,Accessories,1,2440.57,5.0,2440.57,122.03,236.68,49.08,1450,False,0,0.0,2318.54,582.78,25.14,Debit Card,Delivered
ORD00243,2024-05-13,C0321,Consumer,West,Pune,Mobile App,P005,Mechanical Keyboard,Electronics,2,2942.37,15.0,5884.74,882.71,239.05,81.96,3300,False,0,0.0,5002.03,1381.02,27.61,Credit Card,Delivered
